match_id,market_id,condition_id,market_name,market_type,label_market_bucket,current_game_number,series_type,side,token_id,opposing_token_id,received_at_utc,received_at_ns,game_time_sec,book_received_at_utc,book_received_at_ns,book_age_ms,book_best_bid,book_best_ask,book_bid_size,book_ask_size,book_mid,book_spread,settled_win,radiant_win,side_is_radiant,yes_is_radiant,hold_to_settlement_pnl_per_share,hold_to_settlement_roi,radiant_lead,radiant_score,dire_score,radiant_net_worth,dire_net_worth,net_worth_diff,yes_team,no_team,steam_radiant_team,steam_dire_team,steam_side_mapping,outcome_source,market_source_file,dataset_version,lobby_id,league_id,server_steam_id,building_state,tower_state,roshan_respawn_timer,stream_delay_s,source_update_age_sec,data_source,spectators,game_over,series_id,radiant_team,dire_team,radiant_team_id,dire_team_id,schema_version,source_file,series_type_market,yes_token_id,no_token_id,confidence,yes_won,no_won,asset_id,book_schema_version,book_source_file,nw_lead_clean,abs_nw_lead,score_diff,abs_score_diff,total_kills,nw_leader,kill_leader,leaders_agree,towers_alive_radiant,towers_alive_dire,tower_advantage,radiant_building_lane_0_state,radiant_building_lane_1_state,radiant_building_lane_2_state,radiant_rax_lanes_down,dire_building_lane_0_state,dire_building_lane_1_state,dire_building_lane_2_state,dire_rax_lanes_down,rax_lane_advantage,nw_change_100s,nw_change_300s,kills_change_100s,book_age_s,side_nw,side_score,side_nw_change_100s,side_nw_change_300s,side_kills_change_100s,side_tower_adv,side_rax_adv,nw_score_gap,is_scoreboard_lag,is_comeback_surge,is_state_discount,pnl_per_share,roi,strategy,family
8836692392,2420882,0xd617eb466d7637ec4fe52edb6145ddd466ed44422931c084934697bbf20a4279,Dota 2: Enjoy vs L1ga Team (BO3) - Esports World Cup Eastern Europe Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,YES,96305714402681626329275002831100162623035732904802033625396635740637386079672,91159373767570541536328664217068215835423177040492899295688568849820026330871,2026-06-03T11:07:38.063+00:00,1780484853913066828,2024.0,2026-06-03T11:07:31.525+00:00,1.7804848515250002e+18,2388.066636,0.57,0.65,65.0,161.0,0.61,0.08000000000000007,True,True,True,True,0.35,0.5384615384615384,,10,10,18569.0,0.0,18569.0,Enjoy,L1ga Team,enjoy,L1GA TEAM,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794751475199,19699,,,,,,,,,,,enjoy,L1GA TEAM,9255039,10149530,v1.0,rich_context.csv,1,96305714402681626329275002831100162623035732904802033625396635740637386079672,91159373767570541536328664217068215835423177040492899295688568849820026330871,1.0,True,False,96305714402681626329275002831100162623035732904802033625396635740637386079672,v1.0,book_events.csv,18569.0,18569.0,0,0,20,radiant,tied,False,,,,,,,,,,,,,3055.0,8555.0,0.0,2.388066636,18569.0,0.0,3055.0,8555.0,0.0,,,18.569,True,False,True,0.35,0.5384615384615384,all_cheap_leader_nw3000_ask90,cheap_leader
8836784177,2426943,0xd77dbab576df442f18554c2d13aaa8f9874fd39097eb9db9831d762d4c5d8df0,Dota 2: Execration vs Direborn - Game 1 Winner,MAP_WINNER,MAP_WINNER,,,YES,96745045314342661281585162936231222534589278571208909277033000780122791514150,83397695705562372230118424274066452740718630286196971882499300108296960332765,2026-06-03T12:27:38.988+00:00,1780489658988436687,916.0,2026-06-03T12:27:36.808+00:00,1.780489656808e+18,2180.436687,0.69,0.78,827.0,35.1,0.735,0.09000000000000008,True,False,False,False,0.21999999999999997,0.282051282051282,-3726.0,4,8,,,,Execration,Direborn,DIREBORN,Execration,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794801674576,19699,90286553774892060,4849809.0,4192183.0,,900.0,58.988436698913574,top_live,9.0,False,,,,,,v1.0,raw_snapshots.csv,,96745045314342661281585162936231222534589278571208909277033000780122791514150,83397695705562372230118424274066452740718630286196971882499300108296960332765,1.0,True,False,96745045314342661281585162936231222534589278571208909277033000780122791514150,v1.0,book_events.csv,-3726.0,3726.0,-4,4,12,dire,dire,True,9.0,10.0,-1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,-1736.0,-3679.0,12.0,2.180436687,3726.0,4.0,1736.0,3679.0,-12.0,1.0,-0.0,-0.274,False,False,False,0.21999999999999997,0.282051282051282,all_cheap_leader_nw3000_ask90,cheap_leader
8836793131,2426337,0x9bf69edd64aa5de4b5319698c444509e16944f5630ddff5d714919de6917ac45,Dota 2: REKONIX vs GLYPH - Game 1 Winner,MAP_WINNER,MAP_WINNER,3,,NO,75919258748833186599763507402133921502331677231478581392619572391805315925893,12998241876758207778649174578707913345318377978149565776998016664251055759112,2026-06-03T12:56:51.070+00:00,1780491411070980668,2295.0,2026-06-03T12:56:49.471+00:00,1.780491409471e+18,1599.980604,0.41,0.45,20.0,240.88,0.43,0.040000000000000036,True,False,False,True,0.55,1.2222222222222223,-7396.0,22,21,,,,REKONIX,GLYPH,REKONIX,GLYPH,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794809509610,19699,90286554906552325,9568474.0,4044726.0,,900.0,11.070980548858643,top_live,48.0,False,,,,,,v1.0,raw_snapshots.csv,,12998241876758207778649174578707913345318377978149565776998016664251055759112,75919258748833186599763507402133921502331677231478581392619572391805315925893,1.0,False,True,75919258748833186599763507402133921502331677231478581392619572391805315925893,v1.0,book_events.csv,-7396.0,7396.0,1,1,43,dire,radiant,False,8.0,8.0,0.0,2.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,-1553.0,-7138.0,24.0,1.5999806040000002,7396.0,-1.0,1553.0,7138.0,-24.0,-0.0,-0.0,8.396,True,False,True,0.55,1.2222222222222223,all_cheap_leader_nw3000_ask90,cheap_leader
8836872602,2426944,0xc593ae923ab9dc1a4ff1284da61a195e96b5eefc9a27413a870ee1062ec31e24,Dota 2: Execration vs Direborn - Game 2 Winner,MAP_WINNER,MAP_WINNER,,,YES,76057957824904870608388134646671207693002469977975769865739448282509542681073,99024436550873300582743141037699250471950370533263851879503843724375317292332,2026-06-03T13:54:38.656+00:00,1780494874882794914,2115.0,2026-06-03T13:54:31.919+00:00,1.7804948719189998e+18,2963.795106,0.68,0.69,25.0,27.04,0.685,0.009999999999999898,True,False,False,False,0.31000000000000005,0.4492753623188407,,22,17,0.0,3257.0,-3257.0,Execration,Direborn,DIREBORN,Execration,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794867115896,19699,,,,,,,,,,,DIREBORN,Execration,10150434,8254145,v1.0,rich_context.csv,,76057957824904870608388134646671207693002469977975769865739448282509542681073,99024436550873300582743141037699250471950370533263851879503843724375317292332,1.0,True,False,76057957824904870608388134646671207693002469977975769865739448282509542681073,v1.0,book_events.csv,-3257.0,3257.0,5,5,39,dire,radiant,False,,,,,,,,,,,,,-2310.0,-3714.0,-11.0,2.963795106,3257.0,-5.0,2310.0,3714.0,11.0,,,8.257,False,False,False,0.31000000000000005,0.4492753623188407,all_cheap_leader_nw3000_ask90,cheap_leader
8836897842,2420912,0xe96d1468edb37be59f62e7c8c55cae37340ed09e631473bdcd6a526cbd5ff621,Dota 2: Inner Circle vs MODUS - Game 1 Winner,MAP_WINNER,MAP_WINNER,3,,YES,32235195938097935323178459208782039392835100846249197947112139554340603840633,64883835392741997057886587657149027973395110928797649234540605485672375459704,2026-06-03T13:49:43.777+00:00,1780494583777238310,837.0,2026-06-03T13:49:43.509+00:00,1.780494583509e+18,268.238374,0.52,0.55,5.0,620.81,0.535,0.030000000000000027,True,False,False,False,0.44999999999999996,0.818181818181818,-3001.0,9,10,,,,Inner Circle,MODUS,MODUS,Inner Circle x Insanity,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794857565243,19699,90286556984578070,4784265.0,4194239.0,,900.0,0.0,top_live,8.0,False,,,,,,v1.0,raw_snapshots.csv,1,32235195938097935323178459208782039392835100846249197947112139554340603840633,64883835392741997057886587657149027973395110928797649234540605485672375459704,1.0,True,False,32235195938097935323178459208782039392835100846249197947112139554340603840633,v1.0,book_events.csv,-3001.0,3001.0,-1,1,19,dire,dire,True,10.0,11.0,-1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,-1428.0,-2927.0,0.0,0.268238374,3001.0,1.0,1428.0,2927.0,-0.0,1.0,-0.0,2.001,False,False,False,0.44999999999999996,0.818181818181818,all_cheap_leader_nw3000_ask90,cheap_leader
8836916511,2426338,0x990f6a6f61f2c276e8828f25b8084e8e369b187a38aed943b1f99dcce97d08fc,Dota 2: REKONIX vs GLYPH - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,YES,69151418366272713959836655893874158558280092258467654404718320387879159716914,10148589823363335909274817064913704849673090510807031235457902988399587906482,2026-06-03T14:00:45.978+00:00,1780495245978701212,654.0,2026-06-03T14:00:45.718+00:00,1.7804952457179999e+18,260.70134,0.83,0.89,40.0,160.0,0.86,0.06000000000000005,True,True,True,True,0.10999999999999999,0.12359550561797751,3103.0,6,3,,,,REKONIX,GLYPH,REKONIX,GLYPH,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794893486306,19699,90286557369673752,5308489.0,4177919.0,,900.0,45.97870111465454,top_live,21.0,False,,,,,,v1.0,raw_snapshots.csv,,69151418366272713959836655893874158558280092258467654404718320387879159716914,10148589823363335909274817064913704849673090510807031235457902988399587906482,1.0,True,False,69151418366272713959836655893874158558280092258467654404718320387879159716914,v1.0,book_events.csv,3103.0,3103.0,3,3,9,radiant,radiant,True,11.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1156.0,1808.0,0.0,0.26070134,3103.0,3.0,1156.0,1808.0,0.0,1.0,0.0,0.1030000000000002,False,False,False,0.10999999999999999,0.12359550561797751,all_cheap_leader_nw3000_ask90,cheap_leader
8837052943,2420913,0xf045621f2d7b9b2da723654b70f4fb5d2894ea3d461ac3f7ea81cce4632b7332,Dota 2: Inner Circle vs MODUS - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,NO,101470685303119067843997333499307762684741418647975160684738685845305569089404,66415164324127871451042729107907870097714522612641153029573064677702242246561,2026-06-03T16:00:35.742+00:00,1780502428306380636,2157.0,2026-06-03T16:00:28.035+00:00,1.780502428035e+18,271.380572,0.6,0.9,165.4,860.15,0.75,0.30000000000000004,True,True,True,False,0.09999999999999998,0.11111111111111108,,14,9,8176.0,0.0,8176.0,Inner Circle,MODUS,MODUS,Inner Circle x Insanity,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794986808171,19699,,,,,,,,,,,MODUS,Inner Circle x Insanity,7299465,10019843,v1.0,rich_context.csv,1,66415164324127871451042729107907870097714522612641153029573064677702242246561,101470685303119067843997333499307762684741418647975160684738685845305569089404,1.0,False,True,101470685303119067843997333499307762684741418647975160684738685845305569089404,v1.0,book_events.csv,8176.0,8176.0,5,5,23,radiant,radiant,True,,,,,,,,,,,,,5536.0,8358.0,-17.0,0.271380572,8176.0,5.0,5536.0,8358.0,-17.0,,,3.176,False,False,False,0.09999999999999998,0.11111111111111108,all_cheap_leader_nw3000_ask90,cheap_leader
8837052943,2420911,0xb85ad9159c61c9f66f03598ee0cdc18494b15f89bbf9ed64baf546c2121ff039,Dota 2: Inner Circle vs MODUS (BO3) - Esports World Cup Eastern Europe Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,77062266834471741867572148726620690396754895414397466242454826641314676167370,108933318677867629109484722035165179116051394277566385984138895636211643040840,2026-06-03T16:01:51.364+00:00,1780502502124778524,2218.0,2026-06-03T16:01:40.249+00:00,1.7805025002490002e+18,1875.778332,0.16,0.45,60.7,156.76,0.305,0.29000000000000004,True,True,True,False,0.55,1.2222222222222223,,14,10,12862.0,0.0,12862.0,Inner Circle,MODUS,MODUS,Inner Circle x Insanity,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794986808171,19699,,,,,,,,,,,MODUS,Inner Circle x Insanity,7299465,10019843,v1.0,rich_context.csv,1,108933318677867629109484722035165179116051394277566385984138895636211643040840,77062266834471741867572148726620690396754895414397466242454826641314676167370,1.0,False,True,77062266834471741867572148726620690396754895414397466242454826641314676167370,v1.0,book_events.csv,12862.0,12862.0,4,4,24,radiant,radiant,True,,,,,,,,,,,,,13245.0,11213.0,-16.0,1.875778332,12862.0,4.0,13245.0,11213.0,-16.0,,,8.862,False,False,True,0.55,1.2222222222222223,all_cheap_leader_nw3000_ask90,cheap_leader
8837192214,2426302,0x5d0a5a14230b79900d9ef57fd1dd9beb22da129fa51b6c6931b83d67a4d47704,Dota 2: Hokori vs Team Nemesis - Game 1 Winner,MAP_WINNER,MAP_WINNER,3,,NO,94596934990854037138894408274579616890525294268382213348636642741920981062571,80140553959882251688244395934526774913020547499607678997483904446689213530561,2026-06-03T17:27:30.354+00:00,1780507650354730922,337.0,2026-06-03T17:27:28.025+00:00,1.7805076480250002e+18,2329.73073,0.79,0.89,275.8,48.0,0.8400000000000001,0.09999999999999998,True,True,True,False,0.10999999999999999,0.12359550561797751,3133.0,2,1,,,,Hokori,Team Nemesis,Team Nemesis,Hokori,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870795074574461,19699,90286558782692382,4784201.0,4194303.0,,900.0,50.35473084449768,top_live,24.0,False,,,,,,v1.0,raw_snapshots.csv,,80140553959882251688244395934526774913020547499607678997483904446689213530561,94596934990854037138894408274579616890525294268382213348636642741920981062571,1.0,False,True,94596934990854037138894408274579616890525294268382213348636642741920981062571,v1.0,book_events.csv,3133.0,3133.0,1,1,3,radiant,radiant,True,11.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2580.0,3133.0,3.0,2.32973073,3133.0,1.0,2580.0,3133.0,3.0,0.0,0.0,2.133,False,False,False,0.10999999999999999,0.12359550561797751,all_cheap_leader_nw3000_ask90,cheap_leader
8837192214,2426301,0x0a9ead45ec28cd30cf8fd990650fdded36c23e95794edcac7c946ac16ad6d258,Dota 2: Hokori vs Team Nemesis (BO3) - Esports World Cup South America Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,41412175641884587374971280421289895864406552874618535820380433367086635375205,115742605798825810671140351705402892864718236624626649822385172810798206734026,2026-06-03T17:27:30.354+00:00,1780507650354730922,337.0,2026-06-03T17:27:28.035+00:00,1.780507648035e+18,2319.730858,0.11,0.89,1383.0,502.0,0.5,0.78,True,True,True,False,0.10999999999999999,0.12359550561797751,3133.0,2,1,,,,Hokori,Team Nemesis,Team Nemesis,Hokori,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870795074574461,19699,90286558782692382,4784201.0,4194303.0,,900.0,50.35473084449768,top_live,24.0,False,,,,,,v1.0,raw_snapshots.csv,1,115742605798825810671140351705402892864718236624626649822385172810798206734026,41412175641884587374971280421289895864406552874618535820380433367086635375205,1.0,False,True,41412175641884587374971280421289895864406552874618535820380433367086635375205,v1.0,book_events.csv,3133.0,3133.0,1,1,3,radiant,radiant,True,11.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2580.0,3133.0,3.0,2.319730858,3133.0,1.0,2580.0,3133.0,3.0,0.0,0.0,2.133,False,False,False,0.10999999999999999,0.12359550561797751,all_cheap_leader_nw3000_ask90,cheap_leader
8837288943,2426303,0x62e22ad6bdc048bedd9f85d53ae1b7efa91ed4979db760069f59bba95f31c20c,Dota 2: Hokori vs Team Nemesis - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,NO,19216887299505585674758455814880137926798501231479078552150318524117678595995,47160252683316828213903016406685913365776300850613902200017668743968605839996,2026-06-03T18:52:18.123+00:00,1780512733071425862,771.0,2026-06-03T18:52:11.826+00:00,1.780512731826e+18,1245.42599,0.77,0.9,8.0,150.0,0.835,0.13,True,False,False,True,0.09999999999999998,0.11111111111111108,,0,0,0.0,4331.0,-4331.0,Hokori,Team Nemesis,Hokori,Team Nemesis,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29871953118675013,19699,,,,,,,,,,,Hokori,Team Nemesis,10150267,9691969,v1.0,rich_context.csv,,47160252683316828213903016406685913365776300850613902200017668743968605839996,19216887299505585674758455814880137926798501231479078552150318524117678595995,1.0,False,True,19216887299505585674758455814880137926798501231479078552150318524117678595995,v1.0,book_events.csv,-4331.0,4331.0,0,0,0,dire,tied,False,,,,,,,,,,,,,419.0,-2722.0,-7.0,1.24542599,4331.0,-0.0,-419.0,2722.0,7.0,,,4.331,False,False,False,0.09999999999999998,0.11111111111111108,all_cheap_leader_nw3000_ask90,cheap_leader
8837288943,2426301,0x0a9ead45ec28cd30cf8fd990650fdded36c23e95794edcac7c946ac16ad6d258,Dota 2: Hokori vs Team Nemesis (BO3) - Esports World Cup South America Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,YES,115742605798825810671140351705402892864718236624626649822385172810798206734026,41412175641884587374971280421289895864406552874618535820380433367086635375205,2026-06-03T19:00:20.120+00:00,1780513220120373269,1303.0,2026-06-03T19:00:16.363+00:00,1.7805132163629998e+18,3757.373461,0.14,0.17,7.0,42.84,0.15500000000000003,0.03,False,False,True,True,-0.17,-1.0,3248.0,10,9,,,,Hokori,Team Nemesis,Hokori,Team Nemesis,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29871953118675013,19699,90286566081658880,5374098.0,4175798.0,,900.0,20.120373249053955,top_live,27.0,False,,,,,,v1.0,raw_snapshots.csv,1,115742605798825810671140351705402892864718236624626649822385172810798206734026,41412175641884587374971280421289895864406552874618535820380433367086635375205,1.0,False,True,115742605798825810671140351705402892864718236624626649822385172810798206734026,v1.0,book_events.csv,3248.0,3248.0,1,1,19,radiant,radiant,True,8.0,9.0,-1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2236.0,8526.0,0.0,3.7573734610000002,3248.0,1.0,2236.0,8526.0,0.0,-1.0,0.0,2.248,False,False,False,-0.17,-1.0,all_cheap_leader_nw3000_ask90,cheap_leader
8837519479,2431337,0xe508dabec886f28b14ac8a0b5897edf7bf1947bb4a6a183826a7be7d1f48d6e2,Dota 2: Estar Backs vs Team Nemesis - Game 2 Winner,MAP_WINNER,MAP_WINNER,5,,YES,3927830227850745313132347482542291610355844227423733506750471333744825284569,51785340872523518016598895207317937823987620324839393438010902589323164059522,2026-06-03T22:44:23.623+00:00,1780526663623940714,787.0,2026-06-03T22:44:22.276+00:00,1.780526662276e+18,1347.940714,0.73,0.76,40.0,150.0,0.745,0.030000000000000027,True,False,False,False,0.24,0.3157894736842105,-3598.0,1,5,,,,Estar Backs,Team Nemesis,Team Nemesis,Estar Backs,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118749066233,19699,90286573718199324,4784202.0,4194302.0,,900.0,0.0,top_live,32.0,False,,,,,,v1.0,raw_snapshots.csv,,3927830227850745313132347482542291610355844227423733506750471333744825284569,51785340872523518016598895207317937823987620324839393438010902589323164059522,1.0,True,False,3927830227850745313132347482542291610355844227423733506750471333744825284569,v1.0,book_events.csv,-3598.0,3598.0,-4,4,6,dire,dire,True,10.0,11.0,-1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1717.0,-3464.0,0.0,1.3479407140000002,3598.0,4.0,1717.0,3464.0,-0.0,1.0,-0.0,-0.40200000000000014,False,False,False,0.24,0.3157894736842105,all_cheap_leader_nw3000_ask90,cheap_leader
8837560468,2431338,0x3cc3222a32690f655f7058a1ab5765d9962f149723b177dda93675bb593d6df3,Dota 2: Estar Backs vs Team Nemesis - Game 3 Winner,MAP_WINNER,MAP_WINNER,5,,NO,91832824578704380236154025031157581588020352982439062892146574751803827280835,12209186566254520286365599364391481998152343346925366745229942210202826729182,2026-06-03T23:55:21.983+00:00,1780530921983339993,653.0,2026-06-03T23:55:20.174+00:00,1.780530920174e+18,1809.339865,0.77,0.8,27.0,60.0,0.785,0.030000000000000027,True,False,False,True,0.19999999999999996,0.24999999999999994,-3463.0,5,8,,,,Estar Backs,Team Nemesis,Estar Backs,Team Nemesis,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118786058807,19699,90286552377400349,4784201.0,4194303.0,,900.0,0.0,top_live,25.0,False,,,,,,v1.0,raw_snapshots.csv,,12209186566254520286365599364391481998152343346925366745229942210202826729182,91832824578704380236154025031157581588020352982439062892146574751803827280835,1.0,False,True,91832824578704380236154025031157581588020352982439062892146574751803827280835,v1.0,book_events.csv,-3463.0,3463.0,-3,3,13,dire,dire,True,11.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1582.0,-2548.0,13.0,1.8093398649999999,3463.0,3.0,1582.0,2548.0,-13.0,-0.0,-0.0,0.4630000000000001,False,False,False,0.19999999999999996,0.24999999999999994,all_cheap_leader_nw3000_ask90,cheap_leader
8837603031,2431339,0xdb52a216556a4f4166c33bd3fc628678a14f83eb93ef76498a90b26f2fc84b5d,Dota 2: Estar Backs vs Team Nemesis - Game 4 Winner,MAP_WINNER,MAP_WINNER,5,,NO,46720660459716559659581716108231814724359974764536172146476281589016754604908,19772374225027362481507861059951759251061785935892764059054761620177155563282,2026-06-04T01:27:23.426+00:00,1780536437961875672,624.0,2026-06-04T01:27:16.452+00:00,1.780536436452e+18,1509.875672,0.61,0.8,8.0,584.1,0.7050000000000001,0.19000000000000006,True,True,True,False,0.19999999999999996,0.24999999999999994,,0,0,5023.0,0.0,5023.0,Estar Backs,Team Nemesis,Team Nemesis,Estar Backs,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118823695270,19699,,,,,,,,,,,Team Nemesis,Estar Backs,9691969,9678463,v1.0,rich_context.csv,,19772374225027362481507861059951759251061785935892764059054761620177155563282,46720660459716559659581716108231814724359974764536172146476281589016754604908,1.0,False,True,46720660459716559659581716108231814724359974764536172146476281589016754604908,v1.0,book_events.csv,5023.0,5023.0,0,0,0,radiant,tied,False,,,,,,,,,,,,,1680.0,3245.0,-10.0,1.509875672,5023.0,0.0,1680.0,3245.0,-10.0,,,5.023,True,False,False,0.19999999999999996,0.24999999999999994,all_cheap_leader_nw3000_ask90,cheap_leader
8837690631,2426501,0xdaf48673d4d98e9c839fa491217013c3a2d1fcfbebc6c12953c557f00f93e9fe,Dota 2: Grind Back vs Carstensz - Game 1 Winner,MAP_WINNER,MAP_WINNER,3,,YES,64289311866075707438989808298391323126227504797280909226768740794879377974355,64604759062049777687229182852496550647924320215920138534449803935392385082110,2026-06-04T04:32:34.983+00:00,1780547554983355324,912.0,2026-06-04T04:32:34.978+00:00,1.780547554978e+18,5.355452,0.69,0.75,40.0,96.03,0.72,0.06000000000000005,True,False,False,False,0.25,0.3333333333333333,-3765.0,8,12,,,,Grind Back,Carstensz,Carstensz Esports,TEAM GRIND,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118897843339,19699,90286580898267166,4849801.0,4192191.0,,900.0,0.0,top_live,19.0,False,,,,,,v1.0,raw_snapshots.csv,,64289311866075707438989808298391323126227504797280909226768740794879377974355,64604759062049777687229182852496550647924320215920138534449803935392385082110,1.0,True,False,64289311866075707438989808298391323126227504797280909226768740794879377974355,v1.0,book_events.csv,-3765.0,3765.0,-4,4,20,dire,dire,True,10.0,10.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,-2056.0,-2759.0,0.0,0.005355451999999999,3765.0,4.0,2056.0,2759.0,-0.0,-0.0,-0.0,-0.23499999999999988,False,False,False,0.25,0.3333333333333333,all_cheap_leader_nw3000_ask90,cheap_leader
8837692542,2430771,0x3eacc90309e69132d096c7f98af0e4b7b2d8b54cf997d15671c7708c4aca4c16,Dota 2: D family vs Mentality Monster (BO3) - Esports World Cup Southeast Asia Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,5631655732638403070134305235151782617674329898630171778054059777857154425400,63794368777536286964178043817181114800605311439022596268639379908568961080084,2026-06-04T04:28:02.143+00:00,1780547282143069286,878.0,2026-06-04T04:28:01.900+00:00,1.7805472819e+18,243.069286,0.74,0.83,8.0,119.0,0.7849999999999999,0.08999999999999997,True,True,True,False,0.17000000000000004,0.20481927710843378,3838.0,8,2,,,,D family,Mentality Monster,Mentality Monsters,D Family,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118892458362,19699,90286581110275098,5374089.0,4175807.0,,900.0,0.0,top_live,8.0,False,,,,,,v1.0,raw_snapshots.csv,1,63794368777536286964178043817181114800605311439022596268639379908568961080084,5631655732638403070134305235151782617674329898630171778054059777857154425400,1.0,False,True,5631655732638403070134305235151782617674329898630171778054059777857154425400,v1.0,book_events.csv,3838.0,3838.0,6,6,10,radiant,radiant,True,10.0,9.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2058.0,2517.0,10.0,0.243069286,3838.0,6.0,2058.0,2517.0,10.0,1.0,0.0,-2.162,False,False,False,0.17000000000000004,0.20481927710843378,all_cheap_leader_nw3000_ask90,cheap_leader
8837725916,2426502,0xff223db8c20b01b1926200772eaa4d72288028a162c05494290d8a4936ccb419,Dota 2: Grind Back vs Carstensz - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,YES,52594887537839614512559444272572610703896061248357097075226605634864038575910,63251095022606080839428557614722050202426749939279688475192153102194566375239,2026-06-04T05:24:42.502+00:00,1780550682502800763,609.0,2026-06-04T05:24:41.181+00:00,1.780550681181e+18,1321.800827,0.68,0.88,60.0,60.0,0.78,0.19999999999999996,False,True,False,False,-0.88,-1.0,-3024.0,3,10,,,,Grind Back,Carstensz,Carstensz Esports,TEAM GRIND,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29872118924335540,19699,90286580856328220,4784210.0,4194294.0,,900.0,0.0,top_live,19.0,False,,,,,,v1.0,raw_snapshots.csv,,52594887537839614512559444272572610703896061248357097075226605634864038575910,63251095022606080839428557614722050202426749939279688475192153102194566375239,1.0,False,True,52594887537839614512559444272572610703896061248357097075226605634864038575910,v1.0,book_events.csv,-3024.0,3024.0,-7,7,13,dire,dire,True,9.0,11.0,-2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-2263.0,-2593.0,0.0,1.3218008270000001,3024.0,7.0,2263.0,2593.0,-0.0,2.0,-0.0,-3.976,False,False,False,-0.88,-1.0,all_cheap_leader_nw3000_ask90,cheap_leader
