match_id,market_id,condition_id,market_name,market_type,label_market_bucket,current_game_number,series_type,side,token_id,opposing_token_id,received_at_utc,received_at_ns,game_time_sec,book_received_at_utc,book_received_at_ns,book_age_ms,book_best_bid,book_best_ask,book_bid_size,book_ask_size,book_mid,book_spread,settled_win,radiant_win,side_is_radiant,yes_is_radiant,hold_to_settlement_pnl_per_share,hold_to_settlement_roi,radiant_lead,radiant_score,dire_score,radiant_net_worth,dire_net_worth,net_worth_diff,yes_team,no_team,steam_radiant_team,steam_dire_team,steam_side_mapping,outcome_source,market_source_file,dataset_version,lobby_id,league_id,server_steam_id,building_state,tower_state,roshan_respawn_timer,stream_delay_s,source_update_age_sec,data_source,spectators,game_over,series_id,radiant_team,dire_team,radiant_team_id,dire_team_id,schema_version,source_file,series_type_market,yes_token_id,no_token_id,confidence,yes_won,no_won,asset_id,book_schema_version,book_source_file,nw_lead_clean,abs_nw_lead,score_diff,abs_score_diff,total_kills,nw_leader,kill_leader,leaders_agree,towers_alive_radiant,towers_alive_dire,tower_advantage,radiant_building_lane_0_state,radiant_building_lane_1_state,radiant_building_lane_2_state,radiant_rax_lanes_down,dire_building_lane_0_state,dire_building_lane_1_state,dire_building_lane_2_state,dire_rax_lanes_down,rax_lane_advantage,nw_change_100s,nw_change_300s,kills_change_100s,book_age_s,side_nw,side_score,side_tower,side_rax,side_mom_100,side_mom_300,side_kill_mom,state_score,state_prob_proxy,state_edge_proxy,nw_price_gap,scoreboard_lag,momentum_lag,structure_confirms,fresh,sane_ask,liquid,pnl_per_share,roi,strategy,family
8832889451,2397040,0x1c358fc6bba200d8b1ad36d85f51a1096a9c4d538f4aa77599e895d067d55b69,Dota 2: Team Lynx vs ex-Pipsqueak+4 - Game 2 Winner,MAP_WINNER,MAP_WINNER,,,NO,33229960324716277893740450236892923297252292653424257252005499954737105666530,18668237301412372796198305592692740219807944817349786566421892732335552830280,2026-05-31T11:43:36.371+00:00,1780227816371268457,1089.0,2026-05-31T11:43:35.959+00:00,1.780227815959e+18,412.268393,0.64,0.89,8.0,183.0,0.765,0.25,True,False,False,True,0.10999999999999999,0.12359550561797751,-6616.0,11,10,,,,Team Lynx,ex-Pipsqueak+4,Team Lynx,Pipsqueak + 4,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863479105288233,19699,90286437728532489,9568393.0,4044735.0,,900.0,16.37126851081848,top_live,16.0,False,,,,,,v1.0,raw_snapshots.csv,,18668237301412372796198305592692740219807944817349786566421892732335552830280,33229960324716277893740450236892923297252292653424257252005499954737105666530,1.0,False,True,33229960324716277893740450236892923297252292653424257252005499954737105666530,v1.0,book_events.csv,-6616.0,6616.0,1,1,21,dire,radiant,False,10.0,8.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,-2508.0,-2279.0,20.0,0.412268393,6616.0,-1.0,-2.0,-0.0,2508.0,2279.0,-20.0,0.5044000000000001,0.6234927890193963,-0.2665072109806037,2.7159999999999993,True,False,False,True,True,True,0.10999999999999999,0.12359550561797751,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8833570075,2403735,0x4a36e1933332d778237a79a2d3f2f71607abb58357bf53d637465e22535463ef,Dota 2: Zero Tenacity vs Natus Vincere - Game 2 Winner,MAP_WINNER,MAP_WINNER,,,NO,25667474292063857915976764828662710806639570660558642389225358765034645844219,20719658468646505747960187366144888625541951491756965930069965060686382109921,2026-05-31T19:43:03.768+00:00,1780256583768076916,1671.0,2026-05-31T19:43:00.097+00:00,1.780256580097e+18,3671.07698,0.73,0.85,5.0,151.64,0.79,0.12,True,False,False,True,0.15000000000000002,0.17647058823529416,-6167.0,10,14,,,,Zero Tenacity,Natus Vincere,Zero Tenacity,Natus Vincere,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863479544466398,19699,90286454572994566,9633938.0,4044726.0,,900.0,0.0,top_live,31.0,False,,,,,,v1.0,raw_snapshots.csv,,20719658468646505747960187366144888625541951491756965930069965060686382109921,25667474292063857915976764828662710806639570660558642389225358765034645844219,1.0,False,True,25667474292063857915976764828662710806639570660558642389225358765034645844219,v1.0,book_events.csv,-6167.0,6167.0,-4,4,24,dire,dire,True,8.0,8.0,0.0,2.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,-2464.0,-3008.0,14.0,3.6710769799999996,6167.0,4.0,-0.0,-0.0,2464.0,3008.0,-14.0,1.20788,0.7699236245398897,-0.08007637546011026,2.667,False,False,False,True,True,True,0.15000000000000002,0.17647058823529416,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8833592202,2402172,0x8fe1acc4ab5c540ebdaa7c894d0ccb5e2cc4c9b8289d8580f5c70daa715712cf,Dota 2: LGD Gaming vs  Pipsqueak+4 (BO3) - Esports World Cup Western Europe Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,98746949176922541120421769123425630499782836764605355371450399035028157453760,114655223880042292530586991143879011204329343540263886183589029287526746660271,2026-05-31T20:15:50.815+00:00,1780258550815341372,2385.0,2026-05-31T20:15:27.074+00:00,1.780258527074e+18,23741.3415,0.03,0.12,45.84,38.64,0.075,0.09,False,False,True,False,-0.12,-1.0,7032.0,36,34,,,,LGD Gaming,Pipsqueak+4,Pipsqueak + 4,LGD Gaming,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863479566488675,19699,90286455055561747,10092754.0,4044726.0,,900.0,0.0,top_live,47.0,False,,,,,,v1.0,raw_snapshots.csv,1,114655223880042292530586991143879011204329343540263886183589029287526746660271,98746949176922541120421769123425630499782836764605355371450399035028157453760,1.0,True,False,98746949176922541120421769123425630499782836764605355371450399035028157453760,v1.0,book_events.csv,7032.0,7032.0,2,2,70,radiant,radiant,True,8.0,8.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,10681.0,11890.0,29.0,23.741341499999997,7032.0,2.0,0.0,0.0,10681.0,11890.0,29.0,1.6447,0.8381734530738987,0.7181734530738987,10.832,True,True,False,True,True,True,-0.12,-1.0,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8834230023,0x212000bffae05b954a6b51f449cf966cc280051a41323ae2a37a01cf1cd477b2,0x212000bffae05b954a6b51f449cf966cc280051a41323ae2a37a01cf1cd477b2,Dota 2: Rune Eaters vs MODUS - Game 2 Winner,MAP_WINNER,MAP_WINNER,3,,NO,73568959922747558805079044463449051623199298803530124387342134654406072201915,16785107449700880815706352937044082999392425238461119960765694408336417873292,2026-06-01T11:24:51.225+00:00,1780313091225166798,1400.0,2026-06-01T11:24:51.148+00:00,1.780313091148e+18,77.166798,0.67,0.75,66.0,376.04,0.71,0.07999999999999996,True,False,False,True,0.25,0.3333333333333333,-7511.0,14,22,,,,Rune Eaters,MODUS,Rune Eaters,MODUS,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480021270414,19699,90286474615036951,5374089.0,4175807.0,,900.0,0.0,top_live,8.0,False,,,,,,v1.0,raw_snapshots.csv,,16785107449700880815706352937044082999392425238461119960765694408336417873292,73568959922747558805079044463449051623199298803530124387342134654406072201915,1.0,False,True,73568959922747558805079044463449051623199298803530124387342134654406072201915,v1.0,book_events.csv,-7511.0,7511.0,-8,8,36,dire,dire,True,10.0,9.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,-3741.0,-3497.0,3.0,0.077166798,7511.0,8.0,-1.0,-0.0,3741.0,3497.0,-3.0,1.58578,0.8300215500000063,0.08002155000000633,5.011,False,True,False,True,True,True,0.25,0.3333333333333333,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8834230023,2408470,0xfc19ad04dd628e5e0d116f7f09c18c8ef04004eacd54dd56bbf53a56cfc00d9d,Dota 2: Rune Eaters vs MODUS (BO3) - Esports World Cup Eastern Europe Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,NO,9176751882301236225673094124537622527985496208470188479749452449693522539092,81296766769947421544680632256552079007975059632277084577533151576209603864045,2026-06-01T11:28:25.003+00:00,1780313304030128541,1616.0,2026-06-01T11:27:41.159+00:00,1.7803132611589998e+18,42871.128733,0.68,0.78,8.0,140.0,0.73,0.09999999999999998,True,False,False,True,0.21999999999999997,0.282051282051282,,3,13,0.0,11619.0,-11619.0,Rune Eaters,MODUS,Rune Eaters,MODUS,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480021270414,19699,,,,,,,,,,,Rune Eaters,MODUS,9895247,7299465,v1.0,rich_context.csv,1,81296766769947421544680632256552079007975059632277084577533151576209603864045,9176751882301236225673094124537622527985496208470188479749452449693522539092,1.0,False,True,9176751882301236225673094124537622527985496208470188479749452449693522539092,v1.0,book_events.csv,-11619.0,11619.0,-10,10,16,dire,dire,True,,,,,,,,,,,,,-5963.0,-7849.0,27.0,42.871128733,11619.0,10.0,,,5963.0,7849.0,-27.0,2.55206,0.9277117854330044,0.14771178543300434,8.818999999999999,False,False,False,True,True,True,0.21999999999999997,0.282051282051282,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8834932746,2408568,0x9f20299e1b0ad27adddf3f7763d117f9b894c324b3b413124a728e3fee0966d6,Dota 2: Chandogs vs Amaru Gaming (BO3) - Esports World Cup South America Closed Qualifier Playoffs,MATCH_WINNER,MATCH_WINNER_GAME3_PROXY,3,,YES,24412862650133155423877330165183387250914564584142034660417945554029594403595,23068775678827315313484373139384940409456343639350283741689036054207504947592,2026-06-01T21:04:16.160+00:00,1780347856160289801,2028.0,2026-06-01T21:04:05.537+00:00,1.780347845537e+18,10623.289865,0.47,0.52,165.2,86.0,0.495,0.050000000000000044,True,False,False,False,0.48,0.923076923076923,-5340.0,10,18,,,,Chandogs,Amaru Gaming,Amaru Gaming,Chandogs,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480486402573,19699,90286491249580060,9568466.0,4044726.0,,900.0,0.0,top_live,26.0,False,,,,,,v1.0,raw_snapshots.csv,1,24412862650133155423877330165183387250914564584142034660417945554029594403595,23068775678827315313484373139384940409456343639350283741689036054207504947592,1.0,True,False,24412862650133155423877330165183387250914564584142034660417945554029594403595,v1.0,book_events.csv,-5340.0,5340.0,-8,8,28,dire,dire,True,8.0,8.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,-1816.0,-6854.0,13.0,10.623289865,5340.0,8.0,-0.0,-0.0,1816.0,6854.0,-13.0,1.38976,0.8005539257544109,0.28055392575441085,5.14,False,False,False,True,True,True,0.48,0.923076923076923,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8835373075,2409870,0xc7d30c5c59dc6ab0e8a7a85a8260a93bae244b398b892555da802a8d07c51aba,Dota 2: Two Move vs MODUS - Game 1 Winner,MAP_WINNER,MAP_WINNER,,,YES,35484196193984468641577299550429729870744087234242693264406736956995997377111,108063080275390428123478669716787907171251678188426947843890419618267946800176,2026-06-02T09:26:57.059+00:00,1780392417059855929,732.0,2026-06-02T09:26:54.045+00:00,1.7803924140450002e+18,3014.855737,0.87,0.88,148.0,282.75,0.875,0.010000000000000009,True,True,True,True,0.12,0.13636363636363635,5702.0,5,2,,,,Two Move,MODUS,Two Move,MODUS,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480857735888,19699,90286506883063825,9044041.0,4061183.0,,900.0,17.059855937957764,top_live,10.0,False,,,,,,v1.0,raw_snapshots.csv,,35484196193984468641577299550429729870744087234242693264406736956995997377111,108063080275390428123478669716787907171251678188426947843890419618267946800176,1.0,True,False,35484196193984468641577299550429729870744087234242693264406736956995997377111,v1.0,book_events.csv,5702.0,5702.0,3,3,7,radiant,radiant,True,11.0,9.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1237.0,3470.0,7.0,3.014855737,5702.0,3.0,2.0,0.0,1237.0,3470.0,7.0,1.35846,0.7955092933638839,-0.08449070663611613,1.9020000000000001,True,False,True,True,True,True,0.12,0.13636363636363635,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8835428935,2405847,0x936b2fdda06fd181a374e3d33d7cf2b0e85096ff63f4f38f49d4a429463b8b95,Dota 2: LGD Gaming vs Natus Vincere - Game 1 Winner,MAP_WINNER,MAP_WINNER,,,YES,111540059511131085794624808697915155367504999866340254279372165030449554839321,74760158713699542329591015103466724390259569469527587635375401873919413450964,2026-06-02T10:34:07.028+00:00,1780396447028093767,971.0,2026-06-02T10:34:05.087+00:00,1.7803964450869998e+18,1941.093959,0.84,0.85,1006.25,43.5,0.845,0.010000000000000009,True,True,True,True,0.15000000000000002,0.17647058823529416,5744.0,9,6,,,,LGD Gaming,Natus Vincere,LGD Gaming,Natus Vincere,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480874196474,19699,90286499365898240,5374089.0,4175807.0,,900.0,47.02809381484985,top_live,47.0,False,,,,,,v1.0,raw_snapshots.csv,,111540059511131085794624808697915155367504999866340254279372165030449554839321,74760158713699542329591015103466724390259569469527587635375401873919413450964,1.0,True,False,111540059511131085794624808697915155367504999866340254279372165030449554839321,v1.0,book_events.csv,5744.0,5744.0,3,3,15,radiant,radiant,True,10.0,9.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1470.0,2353.0,15.0,1.941093959,5744.0,3.0,1.0,0.0,1470.0,2353.0,15.0,1.1974799999999999,0.768076186188056,-0.08192381381194402,2.2439999999999998,True,False,True,True,True,True,0.15000000000000002,0.17647058823529416,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8835490699,2405848,0xbec813165f6a2a01d76a7e8b24ba9d7047c426edc1b19ad2c7dbe652130d511f,Dota 2: LGD Gaming vs Natus Vincere - Game 2 Winner,MAP_WINNER,MAP_WINNER,,,YES,89990399081422979912251762838637752211521554435941372191632067508129490799928,49093431826274846652260160497778237948072874538613510252258464442929610952337,2026-06-02T11:46:11.069+00:00,1780400771069595311,1293.0,2026-06-02T11:46:11.028+00:00,1.780400771028e+18,41.595311,0.67,0.69,8.0,67.08,0.6799999999999999,0.019999999999999907,False,True,False,False,-0.69,-1.0,-5153.0,14,23,,,,LGD Gaming,Natus Vincere,Natus Vincere,LGD Gaming,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863480940594278,19699,90286511765657625,9568401.0,4044727.0,,900.0,0.0,top_live,55.0,False,,,,,,v1.0,raw_snapshots.csv,,89990399081422979912251762838637752211521554435941372191632067508129490799928,49093431826274846652260160497778237948072874538613510252258464442929610952337,1.0,False,True,89990399081422979912251762838637752211521554435941372191632067508129490799928,v1.0,book_events.csv,-5153.0,5153.0,-9,9,37,dire,dire,True,9.0,8.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,-1025.0,959.0,30.0,0.041595311,5153.0,9.0,-1.0,-0.0,1025.0,-959.0,-30.0,1.21986,0.7720389110888666,0.08203891108886663,3.253,False,False,False,True,True,True,-0.69,-1.0,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8835609186,2413332,0xdb1271ecfce3a09fdb8621ff7c24cc8ebf64ab098e03b4d37f2ec3c99b9326ac,Dota 2: L1ga Team vs Poor Rangers - Game 1 Winner,MAP_WINNER,MAP_WINNER,,,YES,53683990638887175240431274294325116060674956243066203595271632148948778897749,28496707626064407832408019204735596947727086508398565961288096733057772750345,2026-06-02T13:45:18.610+00:00,1780407918610427660,1948.0,2026-06-02T13:45:18.110+00:00,1.7804079181099999e+18,500.427788,0.3,0.41,4.42,1929.97,0.355,0.10999999999999999,False,True,False,False,-0.41,-1.0,-5136.0,9,18,,,,L1ga Team,Poor Rangers,Poor Rangers,L1GA TEAM,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863481010869575,19699,90286513640993819,10092690.0,4044726.0,,900.0,18.610427618026733,top_live,23.0,False,,,,,,v1.0,raw_snapshots.csv,,53683990638887175240431274294325116060674956243066203595271632148948778897749,28496707626064407832408019204735596947727086508398565961288096733057772750345,1.0,False,True,53683990638887175240431274294325116060674956243066203595271632148948778897749,v1.0,book_events.csv,-5136.0,5136.0,-9,9,27,dire,dire,True,8.0,8.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,-3648.0,-2557.0,15.0,0.500427788,5136.0,9.0,-0.0,-0.0,3648.0,2557.0,-15.0,1.5552,0.8256635049140094,0.41566350491400944,6.0360000000000005,False,True,False,True,True,True,-0.41,-1.0,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8835703860,2418846,0xdb6d0ccb70c0800a2bf3d8c8da6cee99fe6cbdd3c80f577a4980aacf32c5200e,Dota 2:  Pipsqueak+4 vs Natus Vincere - Game 1 Winner,MAP_WINNER,MAP_WINNER,,,YES,17618457267561785478214440533396725706183485502961914724264468635855695507234,70006078921193478742262650627144016931327855979694960342597714896749438692484,2026-06-02T15:00:03.844+00:00,1780412397431209262,2077.0,2026-06-02T14:59:53.921+00:00,1.780412393921e+18,3510.209326,0.82,0.85,47.0,196.59,0.835,0.030000000000000027,True,True,True,True,0.15000000000000002,0.17647058823529416,,11,11,6756.0,0.0,6756.0,Pipsqueak+4,Natus Vincere,Pipsqueak + 4,Natus Vincere,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863481052897272,19699,,,,,,,,,,,Pipsqueak + 4,Natus Vincere,10150633,36,v1.0,rich_context.csv,,17618457267561785478214440533396725706183485502961914724264468635855695507234,70006078921193478742262650627144016931327855979694960342597714896749438692484,1.0,True,False,17618457267561785478214440533396725706183485502961914724264468635855695507234,v1.0,book_events.csv,6756.0,6756.0,0,0,22,radiant,tied,False,,,,,,,,,,,,,5493.0,10990.0,2.0,3.510209326,6756.0,0.0,,,5493.0,10990.0,2.0,1.1402999999999999,0.7577347151067875,-0.0922652848932125,3.2560000000000002,True,True,False,True,True,True,0.15000000000000002,0.17647058823529416,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8835728100,2413333,0xb0e6b3eca6846a32e2b326edc01fe3f2d01cc35e6da17857370761aaf94e2eb6,Dota 2: L1ga Team vs Poor Rangers - Game 2 Winner,MAP_WINNER,MAP_WINNER,,,NO,85418671865745118410438673307340651618363167913484130901293830356810591582646,103729664006977801355717130038285180952049918621993257890360149044393314173657,2026-06-02T14:45:09.839+00:00,1780411505554952597,856.0,2026-06-02T14:44:54.182+00:00,1.7804114941819999e+18,11372.952725,0.78,0.81,80.64,40.0,0.795,0.030000000000000027,True,True,True,False,0.18999999999999995,0.23456790123456783,,0,0,5087.0,0.0,5087.0,L1ga Team,Poor Rangers,Poor Rangers,L1GA TEAM,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863481089590558,19699,,,,,,,,,,,Poor Rangers,L1GA TEAM,10158550,10149530,v1.0,rich_context.csv,,103729664006977801355717130038285180952049918621993257890360149044393314173657,85418671865745118410438673307340651618363167913484130901293830356810591582646,1.0,False,True,85418671865745118410438673307340651618363167913484130901293830356810591582646,v1.0,book_events.csv,5087.0,5087.0,0,0,0,radiant,tied,False,,,,,,,,,,,,,1451.0,2936.0,0.0,11.372952725,5087.0,0.0,,,1451.0,2936.0,0.0,0.6975,0.6676332571171155,-0.14236674288288453,1.9869999999999992,True,False,False,True,True,True,0.18999999999999995,0.23456790123456783,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8835818773,2418847,0x56b12be34af67efb62bd45fa09e819ac27c82e6e26a4ec1f4464c85c184955ab,Dota 2:  Pipsqueak+4 vs Natus Vincere - Game 2 Winner,MAP_WINNER,MAP_WINNER,,,NO,4472085227296879302134073105072251273927768370790178851378502225560994521807,35900902559024922471917386811313956595281501007053991408074292289455753462480,2026-06-02T16:01:26.175+00:00,1780416086175066957,1673.0,2026-06-02T16:01:20.190+00:00,1.78041608019e+18,5985.066829,0.71,0.76,59.28,60.0,0.735,0.050000000000000044,True,True,True,False,0.24,0.3157894736842105,5841.0,16,15,,,,Pipsqueak+4,Natus Vincere,Natus Vincere,Pipsqueak + 4,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29863481152315920,19699,90286519408603157,9568402.0,4044726.0,,900.0,0.0,top_live,40.0,False,,,,,,v1.0,raw_snapshots.csv,,35900902559024922471917386811313956595281501007053991408074292289455753462480,4472085227296879302134073105072251273927768370790178851378502225560994521807,1.0,False,True,4472085227296879302134073105072251273927768370790178851378502225560994521807,v1.0,book_events.csv,5841.0,5841.0,1,1,31,radiant,radiant,True,8.0,8.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,3933.0,3933.0,13.0,5.985066829,5841.0,1.0,0.0,0.0,3933.0,3933.0,13.0,1.0169,0.7343683173620137,-0.02563168263798632,3.241,True,True,False,True,True,True,0.24,0.3157894736842105,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8836220468,2421065,0x9a133a620362c05ce6f9bd5438fa27995a5ab0246e4c0c960ea14d14c6405fd7,Dota 2: Team Nemesis vs Amaru Gaming - Game 1 Winner,MAP_WINNER,MAP_WINNER,,,NO,11890221863359007113038788370829670221302070279843627648012024624103840790289,86817252619307129186621538397898790689967898227951338413191746071399269232891,2026-06-02T22:09:50.093+00:00,1780438190093442891,2446.0,2026-06-02T22:09:48.337+00:00,1.780438188337e+18,1756.442955,0.63,0.66,39.7,41.5,0.645,0.030000000000000027,False,True,False,True,-0.66,-1.0,-11873.0,16,16,,,,Team Nemesis,Amaru Gaming,Team Nemesis,Amaru Gaming,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870596002745902,19699,90286519452451840,13828386.0,4044582.0,,900.0,90.09344291687012,top_live,38.0,False,,,,,,v1.0,raw_snapshots.csv,,86817252619307129186621538397898790689967898227951338413191746071399269232891,11890221863359007113038788370829670221302070279843627648012024624103840790289,1.0,True,False,11890221863359007113038788370829670221302070279843627648012024624103840790289,v1.0,book_events.csv,-11873.0,11873.0,0,0,32,dire,tied,False,6.0,8.0,-2.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,0.0,-2.0,-7495.0,-10819.0,4.0,1.756442955,11873.0,-0.0,2.0,2.0,7495.0,10819.0,-4.0,3.13446,0.9582920169357823,0.2982920169357822,10.273,True,False,True,True,True,True,-0.66,-1.0,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8836292316,2421066,0x7b178d435a52df1de9c61b5389976c874b2957781d5941aa8021c6fda7b6e47a,Dota 2: Team Nemesis vs Amaru Gaming - Game 2 Winner,MAP_WINNER,MAP_WINNER,,,YES,78084897834980448140212743130718651332114490509096714449398081855509776036614,6948701558838754277711235911705966902913219486961271847399249764071032713872,2026-06-02T23:35:32.279+00:00,1780443332279318477,1949.0,2026-06-02T23:35:31.001+00:00,1.780443331001e+18,1278.318541,0.79,0.8,12.0,85.6,0.795,0.010000000000000009,True,True,True,True,0.19999999999999996,0.24999999999999994,7781.0,17,18,,,,Team Nemesis,Amaru Gaming,Team Nemesis,Amaru Gaming,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794440506854,19699,90286531023020060,5898450.0,4175798.0,,900.0,0.0,top_live,34.0,False,,,,,,v1.0,raw_snapshots.csv,,78084897834980448140212743130718651332114490509096714449398081855509776036614,6948701558838754277711235911705966902913219486961271847399249764071032713872,1.0,True,False,78084897834980448140212743130718651332114490509096714449398081855509776036614,v1.0,book_events.csv,7781.0,7781.0,-1,1,35,radiant,dire,False,8.0,9.0,-1.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,8386.0,10035.0,20.0,1.2783185410000002,7781.0,-1.0,-1.0,0.0,8386.0,10035.0,20.0,1.1768800000000001,0.7643863558022738,-0.03561364419772628,4.780999999999999,True,True,False,True,True,True,0.19999999999999996,0.24999999999999994,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8836358188,2423460,0x2d4020a160e55c2a080b372cef8546cee8f1fb537a76dd558857925e61e34372,Dota 2: Red Hot Chili Pibble vs Team Nemesis - Game 1 Winner,MAP_WINNER,MAP_WINNER,1,,NO,79869468698441566849357944662701640667014270050389970608484680496124970040885,84114451040559619931581540309024175732572592529225214520522402876953062026513,2026-06-03T01:43:47.196+00:00,1780451027196045859,764.0,2026-06-03T01:43:47.007+00:00,1.780451027007e+18,189.045795,0.76,0.78,5.0,180.83,0.77,0.020000000000000018,True,True,True,False,0.21999999999999997,0.282051282051282,6401.0,9,5,,,,Red Hot Chili Pibble,Team Nemesis,Team Nemesis,Red Hot Chili Pibble,reversed,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794490701021,19699,90286538189921309,5374025.0,4175871.0,,900.0,0.0,top_live,0.0,False,,,,,,v1.0,raw_snapshots.csv,1,84114451040559619931581540309024175732572592529225214520522402876953062026513,79869468698441566849357944662701640667014270050389970608484680496124970040885,1.0,False,True,79869468698441566849357944662701640667014270050389970608484680496124970040885,v1.0,book_events.csv,6401.0,6401.0,4,4,14,radiant,radiant,True,11.0,9.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1598.0,4168.0,4.0,0.189045795,6401.0,4.0,2.0,0.0,1598.0,4168.0,4.0,1.544,0.8240454553498814,0.04404545534988136,3.6009999999999995,False,False,True,True,True,True,0.21999999999999997,0.282051282051282,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
8836442480,2419439,0x8cd4f00d354c0365c78e49a4eda3a6069db0b84c66e71f8fe4571afd8c842ed4,Dota 2: REKONIX vs Grind Back - Game 1 Winner,MAP_WINNER,MAP_WINNER,,,YES,48326227480956869384350407041192668258630698655650978631916296536241480043675,76857285252525571808902300284834260997236387437822088310636017773899040556352,2026-06-03T04:36:38.448+00:00,1780461396516931721,1276.0,2026-06-03T04:36:36.038+00:00,1.780461396038e+18,478.931593,0.68,0.69,16.18,50.46,0.685,0.009999999999999898,True,True,True,True,0.31000000000000005,0.4492753623188407,,4,3,6603.0,0.0,6603.0,REKONIX,Grind Back,REKONIX,TEAM GRIND,normal,logs/opendota_outcomes.json,data_v2/markets.yaml,clean_executable_backtest_v2_game3_proxy,29870794560829142,19699,,,,,,,,,,,REKONIX,TEAM GRIND,9828897,10135834,v1.0,rich_context.csv,,48326227480956869384350407041192668258630698655650978631916296536241480043675,76857285252525571808902300284834260997236387437822088310636017773899040556352,1.0,True,False,48326227480956869384350407041192668258630698655650978631916296536241480043675,v1.0,book_events.csv,6603.0,6603.0,1,1,7,radiant,radiant,True,,,,,,,,,,,,,2102.0,1977.0,3.0,0.47893159300000004,6603.0,1.0,,,2102.0,1977.0,3.0,0.99848,0.7307596235533114,0.04075962355331142,4.703,True,False,False,True,True,True,0.31000000000000005,0.4492753623188407,all_nw_mom_discount_nw5000_mom1000_ask90,nw_momentum_discount
